10,10,10,10,DeltamapZ,DeltamapZ,DeltamapZ,DeltamapZ,cMapZ,cMapZ,cMapZ,cMapZ
Experiment_1,Experiment_2,Experiment_3,Experiment_4,Experiment_1,Experiment_2,Experiment_3,Experiment_4,Experiment_1,Experiment_2,Experiment_3,Experiment_4
,0.55733907,0.54404484,0.50620034,,0.42571797,0.78786835,0.57894749,,0.48771167,0.6927166,0.53924384
,0.69816666,0.48392049,0.50356201,,0.43189666,0.63182474,0.47054235,,0.46097437,0.60311152,0.51098542
,0.54816605,0.5007304,0.49976238,,0.49234891,0.55871518,0.55022214,,0.49880005,0.63832738,0.62600063
,0.57543903,0.55729989,0.48881034,,0.51122827,0.72889904,0.49007865,,1.08176095,0.68726046,0.57143918
,0.51660935,0.57407294,0.5214115,,0.56449012,0.95139437,0.45268063,,0.51841891,0.5413264,0.53918712
,0.51328473,0.53567594,0.51171464,,0.59259149,0.62860802,0.57358512,,0.46544389,0.61437642,0.63591763
,0.55317015,0.55567356,0.49146844,,0.53365668,0.63275256,0.49406285,,0.48093829,0.6407447,0.57897504
,0.76505466,0.50374207,0.45415542,,0.60302449,0.57539222,0.51856512,,0.52506231,0.5948869,0.597829
,0.58931085,0.6253684,0.48831079,,0.5923329,0.61657132,0.41871383,,0.49356628,0.58383671,0.61300957
,0.52442314,0.6006026,0.47758535,,0.49745314,0.43085848,0.4881326,,0.46677392,0.46172845,0.60868917
,0.57436409,0.6063991,0.5218876,,0.53641533,0.45312151,0.55340474,,0.57785719,0.64468207,0.60875608
,0.57054208,0.61632554,0.50292392,,0.54044427,0.51285207,0.58552264,,0.4943765,0.39524293,0.65038528
,0.55138332,0.65867368,0.50930782,,0.64991555,0.49958006,0.50136668,,0.55038173,0.41411925,0.58805114
,0.71052606,0.4002451,0.52488648,,0.56073683,0.48821255,0.50790353,,0.50698348,0.42717255,0.62990988
,0.59766965,0.41899157,0.51028617,,0.86226425,0.41517491,0.52461745,,0.56051118,0.44005717,0.57142999
,0.78482336,0.37975074,0.49026636,,0.53688074,0.49612889,0.60477875,,0.57902222,0.44289492,0.51338577
,0.59073725,0.41810345,0.4964332,,0.58520916,0.85394088,0.50434185,,0.50594817,0.4988327,0.50639093
,0.57822864,0.46861829,0.45938002,,0.62050204,0.46968255,0.55916362,,0.55696888,0.44487363,0.46361618
,0.56588424,0.4262027,0.48934346,,0.62211638,0.51630233,0.52433583,,0.52781678,0.44680962,0.43951307
,0.56931007,0.42111376,0.52407045,,0.6041275,0.49092177,0.52078732,,0.54825546,0.50977724,0.51613682
,0.6442901,0.39325904,0.5708073,,0.63156168,0.56464162,0.63741571,,0.61147062,0.49014772,0.53868785
,0.67420435,0.4218123,0.50589971,,0.56067356,0.48593541,0.47018363,,0.54855623,0.47912912,0.47951029
,0.55936438,0.42589728,0.47829483,,0.59713467,0.52895361,0.49296867,,0.53248473,0.50464371,0.61236544
,0.59391712,0.41049659,0.49407698,,0.58606159,0.52086148,0.52440543,,0.53699327,0.4812445,0.51065899
,0.58970401,0.45193852,0.45366755,,0.73621563,0.73217869,0.51163102,,0.57591398,0.51235067,0.53322031
,0.62792354,0.48685399,0.49400781,,0.64409622,0.50552766,0.56983127,,0.60349459,0.47824478,0.607133
,0.5839547,0.43300138,0.54673238,,0.61124764,0.48111876,0.54341877,,0.9007233,0.51753984,0.54181734
,0.67812514,0.43008641,0.42192407,,0.69526452,0.63366578,0.49141819,,0.56313347,0.49909849,0.56811991
,0.53274169,0.46727173,0.53911676,,0.53850324,0.5406762,0.64433929,,0.55557747,0.56041288,0.59848252
,0.58145838,0.41801158,0.61076388,,0.67494394,0.47867639,0.52361796,,0.60219165,0.61298313,0.59934537
,0.69189326,0.42884439,0.500896,,0.63034468,0.50229076,0.49761856,,0.53467494,0.5249123,0.51632353
,0.67777586,0.430955,0.5539192,,0.76810599,0.57114021,0.59941195,,0.75264451,0.48012543,0.67156978
,0.5622359,0.470914,0.50853326,,0.60678151,0.55963813,0.50022234,,0.53401744,0.46838669,0.552522
,0.59042576,0.41252429,0.4952283,,0.72093707,0.65361541,0.53059455,,0.61280581,0.52103112,0.5169221
,0.62858058,0.50180828,0.57081199,,0.48989196,0.58938195,0.71922913,,0.50615527,0.62319664,0.58854923
,0.58808895,0.45385469,0.51354137,,0.64487797,0.60045411,0.6409896,,0.55388082,0.50666268,0.57040959
,0.55986568,0.47661569,0.59882753,,0.45535945,0.61880787,0.4662652,,0.53591913,0.50178238,0.56315711
,0.50671135,0.43170857,0.61165029,,0.49121668,0.69324149,0.57101865,,0.62556232,0.54694846,0.55600331
,0.57159912,0.47094153,0.49619119,,0.41877957,0.50926684,0.59641179,,0.70636024,0.52465674,0.60500654
,0.66847024,0.44275006,0.52011506,,0.4358033,0.70646598,0.53925136,,0.53198213,0.50360962,0.55670725
,0.55832502,0.46141037,0.51634069,,0.57969752,0.64568567,0.51152654,,0.7745355,0.48066022,0.55519855
,0.72045926,0.42384704,0.50975998,,0.51097401,0.72988929,0.79106876,,0.53375785,0.48323181,0.54027792
,0.652705,0.47548043,0.5351132,,0.45695962,0.53621168,0.74879301,,0.620099,0.47852675,0.56389629
,0.6614028,0.49436879,0.56072775,,0.62991431,0.53858168,0.81107449,,0.51453004,0.57637168,0.56608298
,0.57036812,0.48369092,0.51046504,,0.49499254,0.51598926,0.56927872,,0.55952145,0.50767676,0.53389866
,0.6431952,0.46965686,0.62429121,,0.54498774,0.60797031,0.59609779,,0.61614889,0.55532799,0.60288572
,0.6614971,0.43076725,0.54314157,,0.54592942,0.56601599,0.77003527,,0.6305276,0.51836851,0.57396977
,0.5501252,0.46884539,0.51473181,,0.54457824,0.55912089,0.48552021,,0.68583317,0.51190114,0.54071486
,0.35524278,0.45595142,0.5051389,,0.51794471,0.5880423,0.60185114,,0.55589956,0.50094938,0.62022711
,0.52659547,0.43727755,0.52723432,,0.47473632,0.58550226,0.65025339,,0.54096939,0.52105944,0.57618145
,0.44554419,0.4619306,0.6436546,,0.74973422,0.58653547,0.61666886,,0.78208139,0.50801708,0.56238109
,0.46866572,0.42589021,0.52354116,,0.58190179,0.61572633,0.85644747,,0.61494762,0.52391406,0.61439631
,0.50880944,0.45378927,0.5135419,,0.54426285,0.62472677,0.88042455,,0.71494961,0.56649055,0.63735127
,0.51795644,0.4786025,0.53029451,,0.60556393,0.58225125,0.5351453,,0.70193141,0.54827395,0.62378528
,0.51017415,0.47343298,0.51005082,,0.52527573,0.59995013,0.53004742,,0.53815229,0.51898978,0.60842415
,0.52283218,0.63732643,0.56749853,,0.51923541,0.58788323,0.9501175,,0.52517561,0.47478395,0.58329483
,0.47867466,0.46620097,0.51295311,,0.52317126,0.71788257,0.69897948,,0.66855486,0.52639271,0.53591293
,0.478142,0.43804892,0.52221502,,0.61277251,0.77830104,0.60241406,,0.5986259,0.53736399,0.55811519
,0.53506132,0.46222774,0.50804332,,0.89523424,0.59470473,0.78396558,,0.61711911,0.58628684,0.81517632
,0.5543859,0.45217925,0.4794121,,0.60022565,0.66361049,0.92927368,,0.57347383,0.51758351,0.60443997
,0.52102946,0.46317803,0.48785023,,0.88627551,0.55354618,0.71986444,,0.59569953,0.54767503,0.57677852
,0.56755482,0.46781287,0.4885091,,0.54984048,0.6557231,0.61241397,,0.67284836,0.51265731,0.64463731
,0.48027879,0.47508451,0.53764782,,0.4984954,0.62736535,0.63310038,,0.55090145,0.51938602,0.55390625
,0.55549838,0.50380751,0.47986877,,0.50859845,0.67478663,0.79279819,,0.62044471,0.53048041,0.6170304
,0.53992862,0.47054418,0.54376773,,0.62037374,0.89313554,0.59985376,,0.64905073,0.521026,0.70669281
,0.5063762,0.48179218,0.51627168,,0.66554969,0.79223377,0.67476466,,0.65532108,0.51867696,0.60952178
,0.54899953,0.53484482,0.57941915,,0.53893532,0.67600263,0.65572669,,0.59642072,0.5606513,0.62343925
,0.57272465,0.49508873,0.61667073,,0.68506453,0.64148184,0.54767099,,0.68007311,0.53432666,0.75079296
,0.55408709,0.46545433,0.61533271,,0.61058683,0.81434603,0.79600415,,0.55773441,0.53363853,0.75946191
,0.50466285,0.50765337,0.54961646,,0.57250265,0.7781051,0.76370304,,0.63218835,0.54831693,0.65218812
,0.57589515,0.50838714,0.56311115,,0.61026506,0.73500177,0.85596609,,0.65383127,0.53279445,0.75308825
,0.51353774,0.44814202,0.49818519,,0.74751726,0.74816198,0.60942094,,0.55928984,0.51454121,
,0.48239907,0.47505748,0.64547656,,0.66277438,0.99898811,0.67189728,,,0.56880427,
,0.55839612,0.46237284,0.53990811,,0.7790526,0.69933941,1.06783109,,,0.51313372,
,0.51388874,0.50737128,0.52207765,,0.60767638,0.67978927,0.72225127,,,0.5256491,
,0.50747638,0.46419681,0.69470232,,0.71941286,0.77082512,1.01865911,,,0.54991119,
,0.48854709,0.48446066,0.53221882,,0.60852636,0.69673339,0.56405333,,,0.6324253,
,0.49525094,0.48742969,0.59674909,,0.63155464,0.69047571,0.67766297,,,0.54371723,
,0.56031602,0.48966214,0.50655491,,0.6150793,0.78436581,0.6159664,,,0.57795976,
,0.60342656,0.50582064,0.56328556,,0.76666426,0.68857888,0.81079937,,,0.56254637,
,0.49035387,0.51210457,0.55302441,,0.52362801,0.8260713,0.73955194,,,0.56720494,
,0.48717528,0.4652733,0.70327611,,0.77403288,0.98294614,1.01154359,,,0.57436931,
,0.58366113,0.46692546,0.61194564,,0.58279919,0.78115317,0.71860545,,,0.58706999,
,0.52870344,0.5218743,0.80411997,,0.68130477,0.67586954,0.79751162,,,0.59731014,
,0.54527479,0.4823858,0.57432889,,0.64329902,0.60305129,0.74420598,,,0.53282401,
,0.60628814,0.52101984,0.55203851,,0.55130782,0.45243908,0.65580157,,,0.4880621,
,0.63394294,0.47657544,0.5336426,,0.52825824,0.48050047,0.65349808,,,0.57808406,
,0.56848952,0.52748063,0.57138525,,0.42137702,0.51114091,0.43703212,,,0.60668426,
,0.53449,0.47078428,0.53820709,,0.61326118,0.46650879,0.48238606,,,0.60504248,
,0.56232174,0.52816128,0.51159539,,0.46124959,0.53795842,0.40548963,,,0.56876287,
,0.53322989,0.53065013,0.49857271,,0.41899157,0.4413931,0.47853025,,,0.60989415,
,0.5504239,0.51547841,0.52739257,,0.74080809,0.48670441,0.35003564,,,0.61757042,
,0.51613219,0.55421802,0.55056501,,0.47486505,0.55632491,0.40131151,,,0.56983922,
,0.5902469,0.57432192,0.60742213,,0.47682665,0.53367027,0.39808527,,,0.56008978,
,0.51897766,0.47229665,0.54185665,,0.46819208,0.52543472,0.42770255,,,0.57677274,
,0.59500647,0.4582201,0.51676923,,0.53002508,0.75296191,0.40420288,,,0.58304162,
,0.5503833,0.51757012,0.66950504,,0.53010163,0.49298286,0.50697342,,,0.62549886,
,0.51759587,0.47875497,0.52924664,,0.48882478,0.49694329,0.43849995,,,0.45728634,
,0.5523076,0.51106593,0.57554341,,0.5881193,0.58660588,0.43664547,,,0.44643829,
,0.53400377,0.66445315,0.67227059,,0.47775631,0.59990138,0.44756129,,,0.39848743,
,0.54456479,0.54017686,0.68984561,,0.58740297,0.58034552,0.48142122,,,0.46728397,
,0.50199715,0.4903899,0.56130539,,0.54380617,0.55319924,0.44631153,,,0.46234373,
,0.54016286,0.4557661,0.69366242,,0.63689444,0.88501756,0.604714,,,0.46545675,
,0.50215719,0.50213122,0.65674655,,0.48395505,0.52218424,0.49126477,,,0.50558143,
,0.54365208,0.58695952,0.76792544,,0.47774635,0.72263927,0.47873612,,,0.42064263,
,0.56887485,0.53005634,0.84866338,,0.52526368,0.71611536,0.45309586,,,0.48499927,
,0.57384212,0.51468163,0.54055924,,0.63299642,0.67505615,0.48670119,,,0.47626548,
,0.53219546,0.61353782,0.65654664,,0.56674899,0.56305328,0.44664708,,,0.50209497,
,0.59224917,0.4863173,0.70471933,,0.556612,1.05994827,0.56953109,,,0.47944799,
,0.59177283,0.54443949,0.84947477,,0.70199439,0.86755083,0.50670637,,,0.48299762,
,0.59361014,0.49706092,0.54039484,,0.54052308,0.5118192,0.56968321,,,0.49966792,
,0.58580376,0.45484723,0.7188826,,0.6410794,1.05106992,0.46379114,,,0.47598804,
,0.54389952,0.53450417,0.74444068,,0.61416155,0.53920497,0.47654651,,,0.50639388,
,0.52273149,0.47524253,0.82118735,,0.98906107,0.61654915,0.47461014,,,0.50389659,
,0.48778637,0.59472245,0.68108861,,0.91314736,0.74294333,0.49871632,,,0.4818357,
,0.57560889,0.59038769,0.67164941,,0.65922147,0.6075476,0.49140307,,,0.46601809,
,0.5723783,0.54667319,0.71256042,,0.57153543,0.63805463,0.55736813,,,0.47975643,
,0.70740217,0.48217201,0.41732123,,0.56253985,0.65692989,0.54643633,,,0.49457888,
,0.57030714,0.50594502,0.44877736,,0.5537536,0.5271848,0.49116514,,,0.47268084,
,0.53069957,0.51190596,0.48678057,,0.87613415,0.44182111,0.58305907,,,0.5021878,
,0.58798887,0.52691316,0.39877374,,0.56134262,0.47289386,0.48584322,,,0.50301374,
,0.55843712,0.50882652,0.43161359,,0.58540739,0.43480502,0.58025064,,,0.50745758,
,0.57124249,0.53031756,0.43868986,,0.64379994,0.52448733,0.51901291,,,0.48149939,
,0.57598391,0.47833585,0.5242892,,0.52936331,0.46584112,0.51507571,,,0.55053591,
,0.63451412,0.54467245,0.44523538,,0.59983391,0.44392257,0.58864305,,,0.62727431,
,0.52765141,0.52182796,0.46946689,,0.85276288,0.5147171,0.53620377,,,0.53857027,
,0.57818075,0.45920664,0.46117184,,0.572454,0.49319525,0.52266407,,,0.58645614,
,0.58956886,0.48781312,0.41347703,,0.73270071,0.536497,0.60944689,,,0.48700826,
,0.54546212,0.50370082,0.46911484,,0.60437495,0.54359621,0.64357167,,,0.52905199,
,0.54538711,0.546755,0.50289506,,0.66443543,0.54364491,0.47440745,,,0.51110716,
,0.597626,0.53621501,0.45578885,,0.74385019,0.65886037,0.76189785,,,0.49556521,
,0.55865778,0.5103581,0.47699276,,0.66296516,0.52363856,0.58714197,,,0.50112823,
,0.58077574,0.50547061,0.45388761,,0.84953348,0.57507283,0.59231773,,,0.49005985,
,0.64962081,0.50408685,0.38861461,,0.67907265,0.53769989,0.52855214,,,0.48913639,
,0.56907502,0.49635652,0.46629113,,0.84804905,0.60121809,0.61199066,,,0.57809776,
,0.59618992,0.48546824,0.47330902,,0.61338249,0.72794267,0.53202985,,,0.49873934,
,0.67301785,0.53693583,0.49545187,,0.76069248,0.64702672,0.60719116,,,0.49306343,
,0.59283195,0.47373255,0.49305663,,0.6632475,0.8972961,0.69506733,,,0.51309631,
,0.56804264,0.57135296,0.4457189,,0.71542861,0.61266914,0.68381956,,,0.50941454,
,0.55430926,0.51598248,0.46380375,,0.69713145,0.67122276,0.64898037,,,0.54343611,
,0.45349006,0.47992381,0.4374357,,0.68328007,0.71093256,0.83255425,,,0.50788569,
,0.42858542,0.48997597,0.62899859,,0.70629521,0.73426471,0.58482486,,,0.61226114,
,0.41645711,0.56478731,0.45739112,,0.60864996,0.41899157,0.58446427,,,0.62196814,
,0.39238555,0.54762266,0.50378224,,0.90169621,0.50447548,0.56601755,,,0.53929219,
,0.44472593,0.50826675,0.48612287,,0.72649644,0.4229402,0.57859619,,,0.51448718,
,0.44450396,0.54663896,0.49284158,,0.64397408,0.40223428,0.594203,,,0.49264102,
,0.46198532,0.50706698,0.51803848,,0.86076943,0.48111962,0.53449658,,,0.52433406,
,0.46490132,0.51880182,0.47569226,,0.86410905,0.47740843,0.73798926,,,0.5606576,
,0.5113218,0.49656509,0.49504628,,0.63920375,0.40958036,0.57608228,,,0.61931358,
,0.52157003,0.49435604,0.59980034,,0.59787279,0.6033415,0.70395633,,,0.55459189,
,0.53511036,0.49852141,0.49293644,,0.65252574,0.41770816,0.58218444,,,0.56038182,
,0.48004544,0.50410956,0.4801487,,0.65890643,0.45637272,0.56575754,,,0.5165714,
,0.50429875,0.53259785,0.50607071,,0.944822,0.4284836,0.61107813,,,0.53522266,
,0.54355907,0.52767605,0.5733139,,0.65382505,0.52024331,0.73852508,,,0.5023171,
,0.47924581,0.48463392,0.4632787,,0.64934091,0.49412652,0.99047587,,,0.54415356,
,0.47744091,0.54147924,0.50268487,,0.59581388,0.48087699,0.66795458,,,0.54117563,
,0.48813847,0.59084253,0.46322466,,0.71433207,0.49486805,0.71249098,,,0.77684618,
,0.46504116,0.54485592,0.56091067,,1.03443919,0.49598438,0.73952551,,,0.54753686,
,0.55180379,0.49925402,0.59981642,,0.62833902,0.44696574,0.767956,,,0.55873722,
,0.56314188,0.58087172,0.5373776,,0.83907112,0.47331829,0.76885457,,,0.58651692,
,0.55230019,0.51681241,0.5781465,,0.78378632,0.45505454,0.77338079,,,0.57166263,
,0.49001109,0.49473872,0.47375653,,0.74799997,0.4806377,0.82818421,,,0.59643789,
,0.48453103,0.51266958,0.48398729,,0.73384633,0.50590203,0.64534831,,,0.53908006,
,0.49852174,0.51507225,0.50968798,,0.66138088,0.51996187,0.41742113,,,0.78023103,
,0.9046837,0.54304716,0.51417015,,,0.52733333,0.45539197,,,0.64237496,
,0.5515606,0.49874533,0.49043622,,,0.93651076,0.47620535,,,0.60464859,
,0.52508377,0.522225,0.52535064,,,0.44728585,0.50752755,,,0.60465827,
,0.51075434,0.48323175,0.58588491,,,0.49674973,0.50552766,,,0.78589812,
,0.54873699,0.55376986,0.47960944,,,0.44848146,0.49718314,,,0.56553538,
,0.54759623,0.50071958,0.48869847,,,0.57589551,0.46613367,,,0.5516313,
,0.53366991,0.5552696,0.48965573,,,0.52932211,0.50465149,,,0.46028033,
,0.57050243,0.52562638,0.52497988,,,0.47071841,0.46584165,,,0.43950754,
,0.49313378,0.55627433,0.47564993,,,0.55623102,0.53289975,,,0.39702009,
,0.73062752,0.50849316,0.51402497,,,0.50884612,0.58220523,,,0.55382266,
,0.52703448,0.53574718,0.52472401,,,0.53475428,0.56909462,,,0.47011823,
,0.49160069,0.49322707,0.48636199,,,0.83304547,0.44866962,,,0.48396803,
,0.53660079,0.65111483,0.52088269,,,0.597274,0.52239397,,,0.50305543,
,0.55558204,0.60907254,0.57857374,,,0.70897131,0.61100622,,,0.56069957,
,0.54347679,0.5597151,0.48684823,,,0.80426118,0.4937452,,,0.46788124,
,0.73701539,0.46938758,0.48626123,,,0.55083695,0.51547727,,,0.50387507,
,0.51328063,0.55556828,0.5243761,,,0.69268696,0.55040372,,,0.46810524,
,0.52587788,0.48727612,0.4802425,,,0.54784267,0.64344025,,,0.47691445,
,0.55116769,0.54832412,0.5714178,,,0.47705233,0.60700846,,,0.47094425,
,0.51056425,0.50575597,0.54800503,,,0.72513633,0.74477034,,,0.50532685,
,0.60775573,0.55363878,0.48629653,,,0.64223276,0.59022243,,,0.5755824,
,0.5383425,0.50979745,0.58179415,,,0.70621645,0.61359209,,,0.49407557,
,0.52968946,0.49965928,0.52270915,,,0.51362982,0.65646082,,,0.50122562,
,0.55670368,0.51675946,0.49745009,,,0.6083262,0.55598346,,,0.54642084,
,0.50217448,0.5218696,0.49902189,,,0.87371479,0.55057676,,,0.57081434,
,0.5104873,0.51505896,0.56743678,,,0.52923719,0.64149668,,,0.51710785,
,0.56940278,0.5885159,0.54277561,,,0.64330395,0.51796041,,,0.5178481,
,0.51881283,0.52198328,0.56446773,,,0.65090471,0.76935912,,,0.50304902,
,0.55492674,0.6182142,0.46818643,,,0.59472755,0.58814952,,,0.55255445,
,0.55483496,0.51224602,0.54462487,,,0.59902671,0.65161353,,,0.462666,
,0.53209786,0.69205798,0.51845207,,,0.63293459,0.52609934,,,0.53672699,
,0.57239039,0.62358158,0.56234186,,,0.65822647,0.75722408,,,0.55575097,
,0.59185289,0.70290253,0.50221446,,,0.72075172,0.68857992,,,0.50736469,
,0.59275752,0.54379082,0.50715222,,,0.78962738,0.53716201,,,0.53258964,
,0.56966455,0.53520276,0.53221144,,,0.87428783,0.63571612,,,0.46975164,
,0.54447145,0.52472777,0.54435066,,,0.62534219,0.61327062,,,0.54762282,
,0.5723036,0.72241178,0.49212252,,,0.82120647,0.86037459,,,0.53021106,
,0.55610337,0.52852942,0.52797827,,,0.73428613,0.5894193,,,0.53487309,
,0.54676069,0.58546057,0.51640756,,,0.52422145,0.51854503,,,0.51908705,
,0.60386647,0.52246994,0.51311937,,,0.55690374,0.77571659,,,0.52717332,
,0.56191089,0.73170437,0.51718519,,,0.76610639,0.88166746,,,0.6266825,
,0.7921913,0.55482765,0.54406762,,,0.60683879,0.54887599,,,0.55280066,
,0.57755571,0.72188381,0.58619678,,,0.56472394,0.71516049,,,0.54652707,
,0.56024297,0.73509874,0.5737169,,,0.7344685,0.54747436,,,0.59299266,
,0.5704025,0.57141556,0.53966211,,,1.23358864,0.68726261,,,0.5517777,
,0.54099932,0.55914149,0.54960606,,,0.61288368,0.84580191,,,0.54891583,
,0.6021748,0.54790635,0.52589739,,,0.59794445,0.83641423,,,0.55980967,
,0.54787539,0.55710451,0.61823976,,,0.61616301,0.93251264,,,0.53432931,
,0.59235202,0.57527592,0.55620226,,,0.84134971,0.67226543,,,0.59508193,
,0.60598036,0.55246817,0.6247451,,,0.9059865,0.58313082,,,0.68008345,
,0.63149018,0.55455696,0.53015358,,,0.68084895,0.791336,,,0.52304073,
,0.56486409,0.55674697,0.62744509,,,0.67275378,0.60650977,,,0.56706511,
,0.69510353,0.56699481,0.74397975,,,0.68649316,0.86082636,,,0.50589373,
,0.574712,0.68978944,0.52445479,,,0.65610624,0.79901758,,,0.61616842,
,0.59183658,0.61716331,0.54918281,,,0.67521647,0.70117329,,,0.5311752,
,0.59711376,0.72763983,0.60955275,,,0.66724543,0.60396238,,,0.53357373,
,0.58493626,0.53942923,0.5470657,,,0.85246071,0.90566361,,,0.56073319,
,0.61341548,0.58109264,0.59349123,,,0.58245297,0.73266326,,,0.67747156,
,0.64004603,0.70860267,0.55177095,,,0.70079772,0.73165405,,,0.48872844,
,0.55197418,0.58787958,0.67005596,,,1.01092827,0.58891599,,,0.67974751,
,0.57872061,0.57330469,0.8442057,,,0.71154206,0.74773867,,,0.57009819,
,0.56030558,0.6421453,0.71580329,,,0.62682567,0.71404338,,,0.55899084,
,0.58178444,0.62362513,0.56140342,,,0.5463072,0.40762441,,,0.60319956,
,0.4594661,0.60218136,0.61192162,,,0.78271369,0.72047004,,,0.58991166,
,0.49336748,0.81673731,0.62872854,,,0.67477855,0.42924738,,,0.62905492,
,0.4700667,0.58192175,0.56453781,,,0.65043977,0.47159995,,,0.52838281,
,0.45978261,0.58692529,0.54236315,,,0.94440627,0.5590782,,,0.40054088,
,0.52242007,0.57577145,0.5770899,,,0.46046897,0.51288191,,,0.41700276,
,0.49936695,0.61554048,0.59577011,,,0.39879383,0.59794964,,,0.45846271,
,0.47658315,0.42131495,0.55216801,,,0.45192688,0.48849277,,,0.42010818,
,0.52347768,0.37153071,0.69884687,,,0.45306741,0.48886904,,,0.47956963,
,0.49599804,0.43649912,0.65129209,,,0.46542079,0.50090636,,,0.45886099,
,0.50017489,0.42434169,0.60158836,,,0.52420909,0.53537074,,,0.50033955,
,0.48105612,0.43099633,0.68071341,,,0.50937256,0.58994032,,,0.46112195,
,0.52335182,0.47247541,0.53797189,,,0.50561861,0.52019592,,,0.50310478,
,0.511146,0.45077861,0.51681291,,,0.520347,0.5864522,,,0.50653435,
,0.48027855,0.42766655,0.43824194,,,0.5027793,0.5004421,,,0.49248235,
,0.71369704,0.4168899,0.43008654,,,0.46641504,0.56530572,,,0.46435226,
,0.59359105,0.57796026,0.44552986,,,0.51007048,0.52108432,,,0.58722357,
,0.48166001,0.43888714,0.41181286,,,0.52394995,0.56257582,,,0.48461166,
,0.48717518,0.41800778,0.42769142,,,0.44615357,0.57514904,,,0.50249622,
,0.77294759,0.46202909,0.44177959,,,0.49907512,0.68241677,,,0.48809611,
,0.54030834,0.44917718,0.47791644,,,0.54099666,0.70217052,,,0.52693054,
,0.47308304,0.43056235,0.49203809,,,0.56939894,0.86251775,,,0.46784118,
,0.54609425,0.43349294,0.44061205,,,0.5139437,0.64582665,,,0.49173993,
,0.53228428,0.4339379,0.42613266,,,0.47943434,0.49019206,,,0.48320777,
,0.51149232,0.56818571,0.4511537,,,0.47568364,0.54377722,,,0.57260408,
,0.52345394,0.44564584,0.42754215,,,0.558563,0.53344552,,,0.53275171,
,0.65454964,0.46540796,0.43896032,,,0.55438408,0.53572204,,,0.48687353,
,0.57018864,0.44564116,0.44864001,,,0.5640834,0.51810268,,,0.50929085,
,0.5341064,0.45100977,0.48959836,,,0.63574295,0.49486353,,,0.56128801,
,0.52324676,0.44225333,0.49351963,,,0.55691555,0.72855657,,,0.4801178,
,0.54580628,0.5644774,0.47657998,,,0.60181554,0.67913668,,,0.53594733,
,0.48520594,0.43381643,0.43913277,,,0.46346306,0.51838406,,,0.59442311,
,0.55382448,0.48170196,0.50369126,,,0.70188947,0.6129513,,,0.52890675,
,0.49623701,0.46710924,0.42329253,,,0.88383844,0.70836429,,,0.5268776,
,0.50358883,0.45069245,0.4236727,,,0.48703677,0.69307295,,,0.51518427,
,0.62597617,0.47629611,0.44538232,,,0.65731809,0.81491503,,,0.48340612,
,0.5604931,0.50176831,0.46476621,,,0.57192312,0.53352231,,,0.58430242,
,0.68535114,0.46526931,0.44266215,,,0.48555316,0.54175194,,,0.55558393,
,0.53623277,0.48521122,0.42256827,,,0.54574668,0.57592772,,,0.51729487,
,0.54239889,0.47393175,0.45057642,,,0.54898618,0.75544724,,,0.55086365,
,0.55680573,0.49273869,0.46143573,,,0.58849592,0.69547025,,,0.54181276,
,0.53333149,0.43224437,0.4874236,,,0.6962623,0.70083403,,,0.56935198,
,0.55107846,0.49174032,0.43730475,,,0.66601004,0.54334414,,,0.56899705,
,0.53837178,0.46408811,0.46173514,,,0.62498778,0.66938721,,,0.48010719,
,0.63901803,0.46343042,0.4770145,,,0.67722198,0.77651765,,,0.57567644,
,0.57023747,0.47581824,0.47912993,,,0.53065576,0.71829529,,,0.54661421,
,0.54634771,0.45787774,0.44147825,,,0.54169654,0.93288345,,,0.66157272,
,0.56830979,0.49438274,0.48212624,,,0.56370898,0.86755223,,,0.53758781,
,0.63537808,0.50964342,0.47189329,,,0.5635626,0.97909333,,,0.55826717,
,0.58513981,0.50655827,0.46216398,,,0.72261536,0.65138669,,,0.53962579,
,0.53299193,0.48949223,0.48592953,,,0.68059523,0.66528238,,,0.51464147,
,0.5832643,0.46521922,0.49045562,,,0.65610561,0.58220852,,,0.63801917,
,0.54697176,0.5039515,0.47407487,,,0.70518465,,,,0.56315092,
,0.53046606,0.49304757,0.52893952,,,0.6488533,,,,0.57335023,
,0.53591294,0.447915,0.45015542,,,0.83962891,,,,0.58616512,
,0.59771817,0.4687648,0.47270409,,,0.99573753,,,,0.6278335,
,0.54328834,0.54266532,0.49229245,,,0.71117891,,,,0.50927849,
,0.50910964,0.51356318,0.43331113,,,0.8283097,,,,0.58886754,
,0.64319209,0.49627291,0.49376673,,,0.63840726,,,,0.55663601,
,0.54504424,0.49670576,0.49853114,,,0.59380233,,,,0.48604043,
,0.50454783,0.45612182,0.48517636,,,0.62153004,,,,0.42649517,
,0.62598231,0.49678144,0.49779405,,,0.65208655,,,,0.37839173,
,0.61770443,0.55991099,0.52911387,,,0.56936728,,,,0.42509055,
,0.54853176,0.46803301,0.49775342,,,0.58885911,,,,0.40681596,
,0.55685955,0.48101981,0.47203856,,,0.68925828,,,,0.46182949,
,0.55945805,0.48919959,0.4802363,,,0.56037586,,,,0.50534277,
,0.57776792,0.47947795,0.47615438,,,0.69815854,,,,0.43200883,
,0.57282801,0.48823368,0.49078834,,,0.61928813,,,,0.46285499,
,0.58011882,0.59807591,0.47757093,,,0.71190929,,,,0.51260019,
,0.54042776,0.486629,0.56899965,,,0.7151956,,,,0.48676312,
