10,10,10,10,DeltamapZ,DeltamapZ,DeltamapZ,DeltamapZ,cMapZ,cMapZ,cMapZ,cMapZ
0.78454672,1.32244677,1.03128524,1.35830574,0.72632331,1.24590585,0.70205315,1.33675229,0.55443702,0.72712923,0.83642164,1.33369676
1.24794575,1.48593922,1.38645368,1.43676709,1.12090376,1.16494017,1.0490793,0.89462089,1.07756067,1.24324967,1.0912378,1.18695305
1.50782198,1.04030472,1.09899171,1.25872849,0.79701933,1.35761251,0.69198116,1.01083665,0.61332759,0.87271434,1.16340429,1.01928798
,1.09713131,0.92924562,1.27626408,1.04663817,0.71676622,0.99837249,1.38943124,1.02784998,1.4573215,1.09152419,1.0658285
,1.02891665,1.208248,1.35125001,1.02159234,0.64305725,0.84445795,1.06010083,0.60062709,1.17392856,1.82893155,1.02675597
,0.97042211,1.26885455,1.2003992,0.90271465,1.12072892,1.66702919,0.48029906,0.90276382,1.26135068,1.43165362,1.30759717
,1.52781804,1.37087348,1.08311931,1.03295584,1.03887158,1.14562252,0.52201777,0.64352825,1.19319807,0.51514782,1.37405491
,1.32868842,1.28022856,1.15595044,0.77360902,1.02103969,1.22412047,0.58193537,0.76027914,1.42232332,0.96259214,0.86322187
,0.71740663,0.79572274,1.04554708,1.62344823,1.07687565,1.27275648,0.53434399,0.90188839,0.84107906,0.79088554,1.17370171
,1.00235061,1.51921818,1.19438599,1.58949102,0.74000969,1.12836314,0.92825753,1.07005756,0.81995993,0.61663616,0.96877681
,1.44257376,0.96362643,1.17741492,0.88555376,1.16616243,0.82484523,0.65259335,0.92691962,0.66290236,0.73124498,1.14836617
,0.80041225,0.91879033,1.14884131,0.97023724,1.19035628,1.28358408,0.60456607,0.84394644,0.67929496,0.66048416,0.68249105
,0.91763738,0.86226251,1.05399088,1.06513969,0.82866383,1.02215047,0.64515616,0.76217481,0.80668108,0.67638575,0.71247796
,1.45039116,1.06807423,1.54441846,0.86575673,0.90520329,0.93163133,0.58023706,1.16318361,0.94126096,0.69732559,0.80042899
,1.18906776,1.28703313,1.33272845,0.97418128,1.29162739,1.07034505,0.63993152,0.74550751,0.70850763,1.01624373,1.22059013
,0.91065227,1.57673122,1.08444999,0.53378566,0.99002654,0.75708649,0.80437257,1.22034555,1.30881644,0.98461388,0.68613624
,1.22643038,0.76434994,1.10953169,0.90453047,0.9974837,0.96255586,1.29334619,0.89800589,1.50254327,0.7753326,0.76271869
,1.30275012,1.00236448,1.22180445,0.65385127,0.97352023,1.31906792,0.83366722,1.10576513,0.92780983,0.95450876,0.78346377
,1.18411672,1.15953893,1.1071254,0.58552446,1.02019277,1.52588397,0.6428967,1.15609773,1.11421781,1.23926562,1.1521333
,1.3596713,0.92440066,1.53165202,0.67061077,0.93605559,0.86920361,0.61506213,0.85010588,1.0695293,0.67996469,0.94758358
,1.41620561,0.97874792,1.0686368,0.80740352,0.90751093,1.47526925,1.08133369,1.05124196,0.71717921,1.17728812,0.80651224
,1.19435475,0.95877714,0.90542349,0.85215203,0.93359897,1.1198096,0.92010077,1.29950494,0.94403338,0.72396141,0.65402369
,1.29439154,1.01451164,0.975992,0.70497008,0.69289388,0.73912392,0.59985281,0.89879123,1.65803574,0.69388001,0.71174227
,1.66463128,0.81991709,0.77280795,0.70082584,1.15458827,1.42416031,1.15250543,0.88165682,0.85349324,0.69700972,1.21081614
,1.3069506,1.05424064,1.09229922,1.56278983,1.29703324,0.49701571,0.8109328,1.52964195,1.220239,0.63461398,1.05149316
,1.20140356,0.78681051,1.12205968,1.02818893,1.32757386,0.51082884,1.0845632,1.12379827,1.65008625,1.28660872,1.08614184
,1.21856028,0.83014189,1.05139658,0.89151248,0.93941925,0.49931549,0.74000923,0.68747604,0.93890784,1.15015353,1.57953492
,1.11386233,1.8537718,1.62254724,0.85620052,0.74781318,0.83603853,0.6880676,0.83374102,0.91147225,0.66933038,0.6644828
,1.38977894,0.8100367,1.07805431,1.29569812,1.15257205,0.54640351,0.72115284,1.18090602,1.45633748,1.14151243,0.91435609
,0.77885953,1.24693818,1.23962113,1.21097144,1.21334535,0.82947835,0.66639018,0.82731352,1.30725862,0.79085268,1.15710177
,0.95933317,0.92459984,1.25355439,0.77701347,1.41363792,1.14090932,0.60280422,1.13572309,0.74891309,0.91037314,1.02059663
,0.70567897,1.25132532,1.47010955,0.97841434,1.230637,0.82285379,1.07656986,1.06990564,1.2384886,1.63773397,0.90621416
,0.65779231,0.95544843,1.37204526,0.97199977,1.27938636,0.91246839,0.63380429,0.68885248,0.98871025,1.3679353,1.12790663
,0.90366387,1.44605541,1.2677122,0.8301853,1.03681221,0.70501469,0.74945361,1.20370186,0.86436205,0.85252042,1.00927067
,1.61049313,1.26770133,0.88266938,1.07867612,0.83668687,0.61556069,0.81196347,1.2938004,1.19628537,0.77234679,1.3415441
,1.16853311,1.15273558,0.61748744,1.20500229,1.20883432,0.91418512,0.63568086,1.40227633,0.96635271,1.01956953,0.90364322
,0.77503036,1.23532309,0.89103317,0.78700966,0.53689072,0.71964561,1.08889818,1.00098774,0.90464052,1.23658739,1.27021954
,1.01933507,1.87225172,0.91549516,1.04801403,0.65525153,0.60262308,1.20421401,1.30523111,0.97796814,1.68149158,1.02888966
,0.9884707,1.4747869,1.05414399,0.92876235,1.37894022,1.44322036,1.39606943,0.86294127,1.68023293,1.26306798,1.09629689
,1.10103927,1.52727932,0.81247723,1.65713297,0.6740311,0.87431248,0.94746212,1.05248348,1.16631295,0.81507644,0.79464095
,1.02942996,0.43110167,0.70530845,0.75043546,0.79285097,0.89269301,0.77311894,1.02498925,1.53348956,1.07244865,0.93070213
,1.02260397,0.48666657,0.79573104,0.6368654,0.6651425,0.83635619,1.6355521,1.55110864,1.45585059,0.77727278,1.18048673
,0.75420091,0.64522556,0.7552475,0.64016917,0.7672369,0.6623054,1.19895074,1.30970027,1.05111806,1.62184312,1.58598103
,0.63665759,0.51873613,0.85478119,1.17873533,0.95063972,0.82835047,1.3405425,0.97787318,1.54115374,1.57669396,1.00255147
,1.04578005,0.63613767,0.97411914,0.89818983,1.04800561,1.15472882,1.07389087,1.40568948,1.39908463,0.74989145,0.90983529
,1.40436534,0.57053875,0.6204929,0.79787008,1.20526339,0.69608783,1.10044476,0.9101549,1.17844018,0.84165762,0.60299223
,1.05553308,0.58903376,0.94136625,0.6919196,0.77250142,0.9928268,1.27677542,1.08912396,1.48261421,0.93948749,0.62112637
,1.2905166,0.60339335,1.16230857,0.69852309,1.0901619,0.59153999,1.11055722,0.82817688,1.10696532,0.98187461,0.58373396
,0.69974542,0.68156392,1.22864063,1.05611688,1.19453639,0.76536939,1.42776581,1.50901712,0.87423942,1.07955522,0.83116001
,1.14615174,0.63036408,0.88696695,0.87306354,0.7244609,1.39652393,1.0228562,0.89692546,1.31798899,1.44075505,0.60687114
,1.65697324,0.56563483,0.85800083,1.33398948,0.78804431,0.68850182,0.84175025,1.06427908,1.0385918,1.14383464,0.80743309
,1.46473229,0.68383021,0.65150959,0.94695656,0.88850451,0.91286398,0.88977956,0.6364285,1.3545089,1.17530618,0.92836588
,1.14517746,0.69484143,0.77437043,0.94421823,1.26746751,1.27449488,0.8988574,0.75669822,1.64512886,1.41185183,0.51135815
,1.31263354,1.19454623,0.62434358,0.66122816,0.82028785,0.66736776,1.25203167,1.0392635,0.95834088,1.91056491,0.63071009
,1.33114728,0.48648947,0.62617548,1.29459307,1.2127179,0.81613466,0.99874937,0.69816122,0.87949824,1.60436154,0.75431899
,1.35581074,0.67451474,1.11140029,0.70557509,0.93405733,0.95224113,1.45195863,1.23474596,0.8419437,1.24563625,0.6441523
,1.37767096,0.66239036,1.04657431,1.51295648,1.10712797,1.06141854,0.97643619,1.07921115,0.65281564,0.84935142,0.77184478
,1.31651305,0.58304318,0.65644393,1.01315258,0.84809818,0.64796408,0.9257805,0.95948212,0.89051255,1.24990115,0.98183673
,0.94745147,0.77211269,1.01499562,0.6943743,0.92602708,1.07335989,0.88743004,0.75466899,0.77639482,1.59935893,0.64000563
,1.24299215,0.93655867,1.28589029,0.94809865,1.36466087,0.9955749,1.42151256,1.59803429,0.86451424,1.17914887,0.69864556
,0.80458095,0.6664979,0.65810408,0.96325622,1.15003723,1.12358781,0.75700213,1.01651692,1.08410536,0.54583212,1.02167745
,1.23527433,0.54680805,1.27194659,1.14391668,0.82070422,1.43846614,0.48966973,1.03254057,1.06253458,0.49496436,0.81300287
,1.3412854,0.6070596,0.77073313,0.79746316,1.1578146,1.16902411,0.66828348,1.4395027,0.85709462,0.53442368,0.70244782
,0.9259652,0.6925766,0.78567887,1.54343973,0.96525748,1.01855294,0.48977275,1.18449603,1.14628027,0.70024867,1.19210337
,1.05111116,0.88025137,0.74023559,1.01579674,0.69461986,1.13974837,0.48914181,1.21276303,1.00129594,0.7622724,0.86309535
,1.93155349,0.5944433,0.78532082,1.25988681,1.03383918,1.59468103,0.54838464,1.12766581,1.10188596,0.72091558,1.05063707
,0.93267798,0.98231543,1.00656063,1.32469445,1.06751022,0.85952856,0.84766379,0.91945587,0.96342548,0.69956979,1.11204324
,1.18920819,1.20415723,0.92167007,0.93282861,1.65265186,1.27351587,0.65180706,1.04479356,0.83106697,1.41090277,1.48063799
,1.37362098,0.7641027,0.95853347,,0.98960848,1.1552138,0.97096776,1.56384033,1.02643141,1.13985123,0.87849202
,1.42469544,1.14881742,0.85069864,,1.6031119,1.12427459,0.60112945,0.65087699,1.17179117,1.38341152,0.7241585
,0.57775681,0.69975547,0.94355947,,1.01197528,0.99692379,0.61383862,0.61556069,0.82774228,0.75071487,1.05267221
,0.58412962,0.78336933,1.10519971,,0.71583737,0.94127599,0.58786241,0.79471516,1.67012881,0.92544781,1.08531925
,0.87653786,0.69235421,1.05224339,,0.72496091,1.08212422,0.82442557,0.8505981,1.32998549,0.91111606,1.28041905
,0.65331853,0.88934789,0.77177983,,1.04714728,0.70674773,0.60837564,1.49411542,1.14117387,0.76133874,1.19617081
,0.72315739,1.19808203,0.84711477,,1.34949988,0.98659134,0.68196411,0.55176642,1.99681421,1.48718545,0.84863506
,0.87561165,0.66454767,1.39570966,,1.44120496,1.27039088,0.80113274,0.67109498,1.15194674,1.36866785,1.09078082
,1.13072819,0.60062709,1.1323144,,0.9215839,0.75777518,0.6321718,1.07188925,0.96950571,0.63543592,1.14060094
,0.94032158,1.00976005,0.82917115,,0.98922498,1.07372025,0.60083952,0.88409002,0.93213484,0.65909524,1.16010276
,0.67294632,0.6877694,1.38231315,,1.14917892,1.15488608,1.13380459,0.73973786,1.29455682,1.31460967,1.40303159
,0.65458857,1.01406325,1.27173592,,1.94571714,1.49996699,0.99249408,0.80504822,1.19619988,0.68269135,0.87610136
,1.16103957,1.08303038,0.70238437,,1.41869239,1.23835816,1.36778847,0.76537393,1.62576016,0.81504944,1.11812027
,1.00131733,0.55285959,0.76208326,,0.96701354,0.84134459,0.61061655,0.8738704,1.08740476,1.11166433,1.2543002
,1.10746793,0.7467531,0.85135199,,0.98391435,1.48161588,0.6843524,0.96306619,1.25227251,0.68395725,1.33164116
,0.87548161,1.02116824,0.99875749,,0.93413078,1.34815116,0.79813645,0.69024042,1.1180912,1.30198126,1.33239518
,0.99893616,1.22292441,0.89966437,,1.04914496,1.22759415,0.6188058,0.96081986,1.33517428,1.21078109,1.16472958
,1.09640466,0.79329746,0.60204217,,1.40683395,0.90097015,0.79178815,1.66917956,1.3737207,1.48132829,1.23927834
,0.93511809,0.85664203,0.76007031,,0.62121078,1.11122858,0.63655321,1.30439154,1.00286858,1.7340364,0.96514075
,1.35524137,0.61556069,0.99507699,,0.57581166,0.51159596,1.1487034,1.18069155,1.66452146,0.87326547,1.01306873
,0.90025739,0.73481861,1.23428864,,0.47760841,0.62283578,1.04697588,0.60488487,1.22537181,1.28257159,0.97381704
,1.01832973,0.95658131,0.88906867,,0.55890262,0.52240759,1.0240422,0.88190363,1.06828681,1.46121054,1.03782918
,0.81619111,0.68492976,1.21945322,,0.67698928,0.68093251,1.35165679,0.90138863,1.38287728,1.44280933,1.06886775
,1.09961918,0.69972058,1.27157692,,0.59329721,0.59079292,0.95785221,1.00711154,1.24561543,0.73493227,1.36952554
,1.08804505,0.67355224,0.78342083,,0.6242085,0.5288191,0.93197759,1.04181888,0.79490741,1.04748419,1.52316919
,0.69317617,0.61736979,1.15746024,,0.72587682,0.87730246,0.8690569,0.97498805,1.25130635,1.09364724,1.34580624
,1.08012026,0.95938908,0.71773201,,0.97458566,0.51082884,1.35885165,0.99797994,0.92361206,0.72273237,0.89809406
,0.67869328,0.68320329,0.77641127,,0.89048708,0.77636525,0.91448594,1.60710478,1.19586323,1.23531776,1.52530662
,1.04173334,0.61748078,0.8016762,,1.27086664,0.56380587,0.9317635,1.11696242,1.37511585,0.72878077,0.83276938
,1.17743719,0.84947586,0.96473842,,0.60772896,0.64850164,1.03499099,0.7267528,1.35357286,0.91730094,1.42007614
,1.0864584,1.05797561,1.4437602,,1.04443763,0.58552986,0.83355176,0.97288262,1.82209192,0.6680664,1.03302326
,1.48727944,1.3278083,0.90564217,,0.67390968,0.62085967,1.10414493,1.15653101,0.92423215,0.71352971,0.87902815
,1.25637398,0.55459217,1.05041234,,0.70708129,0.54503087,0.76771303,1.61919005,1.65222359,1.13381258,0.99635391
,0.67294636,0.71057154,1.13992456,,0.69841488,0.95578715,0.58954703,1.40004147,1.5186173,1.50082986,1.40390034
,1.2791852,0.70290846,0.94514948,,0.70881899,1.15272843,1.04841829,1.4708949,0.96787688,1.43254282,1.53816772
,0.98925414,0.84790138,1.48178576,,0.6687819,0.93045451,0.73441698,1.21313039,1.00917,1.20152101,1.07478116
,0.88004564,0.97220694,0.94022942,,0.68948619,0.75462446,1.3264632,1.01586172,0.93203109,1.11539326,1.28586268
,1.13406954,0.70920268,0.96013511,,0.66938677,1.18169991,0.73220412,,1.88474044,1.3990297,0.95403638
,1.5590858,1.15483834,1.02039554,,0.79478718,0.59072585,0.89923179,,1.63083738,0.8116261,1.54229422
,1.28957185,0.93603825,0.97246491,,0.86106694,0.78250221,1.16740497,,1.73995126,1.02203054,1.00082716
,1.45103548,0.76334746,0.73002143,,0.85767954,1.25972836,0.6971458,,0.76746723,1.53777687,0.54864477
,1.3139839,1.14416567,0.86968082,,0.82385513,0.62962049,1.26608281,,0.49856051,1.31176895,0.55958762
,1.06480943,0.60002893,1.30126486,,0.67260557,1.16190855,0.83646439,,1.33033154,1.02943951,0.99131906
,1.00485082,0.59312293,0.87370333,,0.78547759,0.69559984,1.00295777,,0.7416697,1.09007341,0.6591512
,1.02600876,1.15930497,0.91990091,,0.93145876,0.76957043,0.82835534,,0.66481841,1.34319078,0.95780502
,0.71496834,0.95785933,1.08303237,,0.91027512,0.6168403,1.2544705,,1.097683,1.19826,0.72126107
,0.99364771,0.99218632,0.84128349,,0.79165899,0.89980472,0.77150758,,0.84166744,0.85808408,1.05355995
,1.51853524,0.7002613,1.08034471,,0.73155668,0.66058056,0.76948845,,1.22307659,1.23516727,0.71523907
,1.26266768,0.88347087,0.89176914,,0.84921644,0.76865102,0.93173976,,1.35425037,0.99885548,0.86784753
,1.43238621,1.2055658,1.25450537,,0.73704003,0.77957862,0.81228552,,1.47039629,1.75226473,0.71535501
,1.08706268,0.60863943,1.455341,,0.77674692,0.76558475,1.06060913,,0.62818003,1.04297358,1.28203112
,1.34418847,1.02029602,0.84356093,,0.64283601,0.91411501,1.46994912,,1.00065442,1.09104512,0.71107879
,1.23731336,0.83354451,0.97416342,,1.06737997,0.88249704,1.12925383,,1.10360293,1.17190243,0.69709528
,1.31954076,1.1093861,1.10711177,,1.28585007,0.72480164,0.61611795,,1.16362138,1.01245511,1.16349161
,0.76514995,0.93508959,1.19309058,,1.54896751,0.67730826,0.53661084,,1.38284037,1.03983302,1.04894985
,1.29404484,0.75161724,1.09423891,,0.89999021,0.86717984,0.99979053,,0.8143764,0.92166816,0.82196455
,1.13453164,0.68844291,1.06448581,,0.78543742,0.87991511,0.65718548,,1.66831604,1.33018575,0.66900294
,1.35494467,0.62016776,0.58459407,,1.39302223,0.5929189,0.83638386,,0.91396631,1.14168272,0.71582591
,0.88454905,0.80565128,0.93639917,,1.46192257,0.76170484,1.12325366,,1.76236097,1.18234503,0.7007677
,1.03372118,0.84503451,0.63166062,,0.92971494,1.34017203,0.67652806,,0.91604456,1.4687638,0.9182367
,1.35682554,0.82457522,0.88239668,,1.18206451,0.63523243,0.62673548,,0.90598129,1.14370472,1.34575078
,1.21882433,1.10328573,0.55027812,,0.81717456,0.86409074,1.13308075,,1.3645427,0.75213277,0.80241493
,1.57220868,0.81975441,0.84440775,,1.39880057,0.90999596,0.88410931,,1.83707242,0.57727209,1.08498075
,1.07996649,0.72066916,0.77208566,,1.04928191,0.72833875,0.76199357,,1.85358908,0.51129748,0.86923672
,1.13814839,1.00128528,0.54805542,,0.87455163,0.66594553,0.66620642,,1.00558629,1.01919284,1.26502378
,0.99944142,1.27035503,0.92366732,,1.14354643,0.95038843,0.68932284,,1.6071988,0.57618966,0.82640192
,1.09651203,0.84790092,0.65234402,,1.08786034,0.8412237,0.69970776,,1.0132754,0.65345834,1.28241746
,1.02035579,0.87967568,0.82560988,,1.19408161,0.63731279,0.82328596,,0.86458679,0.68278475,0.82486503
,1.60941579,0.76527384,0.73666282,,1.02460176,0.92310319,0.79579895,,1.18178442,0.68908357,0.75733306
,1.00926503,1.17381717,0.6971915,,1.82555775,1.18380747,0.81059123,,1.30382701,0.63046478,0.73248136
,1.47292925,1.38690647,0.70525849,,1.01838239,1.28411497,1.15472749,,1.86075933,1.09881546,0.87067741
,1.04165829,0.83321083,0.78814842,,0.98356942,0.79655161,0.81480077,,1.29145771,1.1015244,1.69597758
,0.87969985,0.88301548,0.61095206,,1.44685318,0.83874878,1.17984814,,1.15699184,1.40943854,0.80413846
,1.63367346,0.66021509,0.7822569,,0.95148441,1.04293725,1.04156876,,1.40324197,0.70189343,0.85575728
,0.83637599,1.0204184,0.73715903,,1.14412353,1.44362611,1.22867406,,1.46385444,0.6176036,0.85377095
,0.81067145,1.0652929,0.99483539,,1.15176351,0.73534712,0.9751732,,1.601115,0.66546774,0.78499286
,1.20515258,0.83111386,1.27120046,,0.99533469,1.16408142,1.22820015,,1.2065931,0.61871302,0.8840515
,1.53655002,0.77924723,0.59300801,,0.97255393,0.99193312,1.20237622,,1.33013282,1.27022237,1.66056838
,1.35176786,1.31919699,0.68403704,,1.16223954,0.90605205,0.89281557,,0.82018526,1.17684315,1.51568463
,1.02824145,0.95646835,0.72729888,,1.00967066,1.15988855,0.99535426,,0.67967709,1.18360572,1.0030705
,1.04670027,1.1257732,0.69747651,,1.0538014,0.9967609,0.70559584,,0.77645121,0.80540015,0.69344311
,1.04714874,0.9628161,0.68168071,,1.22995845,0.76321461,0.65146032,,0.80097335,0.99411669,0.7091722
,1.64781993,0.69514879,0.88383813,,0.89979617,0.78262931,0.64880738,,1.30198449,0.84500713,1.13098434
,1.24331408,0.74603567,0.66461766,,0.74230583,0.94467784,0.64646869,,0.87533815,1.10137996,1.18286213
,0.95676694,1.13142563,0.66019133,,0.97279652,1.04088804,0.97279915,,1.17739115,1.41603399,1.56070248
,1.42330771,0.87609877,0.77469705,,1.01531442,1.09108366,1.15335475,,1.01747759,0.87434517,1.20510259
,0.90557247,0.77669886,1.16930572,,1.06290012,1.55212998,0.59511065,,0.61564282,0.86020195,0.70296792
,1.67935392,1.29460308,0.73715602,,0.98722721,1.29974414,0.80237009,,0.98884015,1.56907415,1.29098146
,1.73223515,0.82159178,0.75276087,,0.94965535,1.40108457,0.62489991,,1.3574505,0.77469559,1.07926641
,1.61848203,1.63046514,0.81541341,,1.14094667,1.12787741,0.61833801,,1.17945855,0.72088362,1.4738886
,1.1211321,0.70399935,0.5997584,,0.95221131,0.96768447,0.80543022,,1.22440824,0.85033061,0.83539566
,1.328382,1.08872775,0.66555,,0.96512497,1.13774441,0.61187577,,1.38214582,0.91114194,1.35382055
,1.38696086,0.68615771,0.75489659,,1.29367378,0.97731429,1.21237346,,0.67760972,1.10702229,0.91560408
,1.53319536,0.72054894,0.88961798,,1.43959345,1.53706932,0.98892629,,1.41154585,1.43496757,1.02131053
,0.50932572,1.20320964,0.95381416,,0.93216725,1.44273319,0.81061105,,1.00266904,0.72371337,0.92089725
,0.53776406,0.84162257,1.20747363,,1.3224939,1.33376789,0.65616667,,1.72507803,1.13859535,1.13823373
,0.54698835,1.36716639,1.06165501,,1.42866734,1.14442062,1.00974925,,1.61635551,1.13876481,0.93802808
,0.79709298,1.40247914,0.99866675,,1.23161358,0.82735743,0.93481003,,1.02619658,1.44458115,0.96671805
,1.42707804,1.28041106,0.85441216,,1.15484709,0.95447464,0.62552306,,0.91252551,1.09889064,1.09554372
,0.61040157,0.99290215,1.19732934,,0.88564765,1.33338816,1.0851376,,1.34318516,1.05327321,1.52758179
,1.0995576,0.89352582,0.9011351,,0.91970717,1.24968421,0.7316254,,0.92820084,0.94557501,1.00633996
,1.58706135,1.17095943,1.26526381,,0.85921505,1.0514606,0.72628181,,1.29862102,0.9614336,0.81806567
,0.88537493,1.36477756,1.08841423,,1.3293494,1.31490227,0.87333518,,1.48222835,1.11758773,0.54814982
,0.57548735,0.77074598,0.78926323,,1.16392122,1.25188329,0.90145362,,0.97350361,0.82009589,0.50507761
,0.82464098,1.16332448,0.7992245,,0.83012446,1.10771941,0.71143927,,1.2428233,1.63188192,0.56145324
,0.90182806,0.7245364,0.91563441,,0.89619394,1.02521962,1.29167841,,1.22626167,0.93001407,0.63417364
,0.80942428,1.04747369,0.92222951,,1.02309074,0.95138017,0.79212382,,1.17310939,1.23434168,0.87232035
,0.97894304,1.15447649,1.23951687,,0.85180083,1.646589,1.23584843,,1.21186863,0.81476568,0.69036875
,0.74599934,1.56320359,0.84815712,,1.219333,0.99124041,0.81659697,,1.02696376,1.03969228,0.84731603
,1.00108381,0.86166107,0.88026028,,1.30700603,1.63512012,1.23776354,,1.55499042,0.86162639,0.69752612
,1.24394654,1.2003738,0.81578866,,1.34332331,1.5827535,1.21765094,,1.63843919,1.27820034,1.16133787
,1.00662565,0.68021456,1.18382759,,1.79311396,0.60034702,0.79625026,,0.94833774,0.99455646,0.81131593
,0.97985729,0.71548389,1.0200559,,1.08554236,0.66806535,0.67332345,,1.40983357,0.84067262,0.8542517
,1.20821051,1.09737268,1.0278942,,1.28328415,0.45911436,0.64626773,,1.06178149,1.10379434,0.75312848
,1.46605717,1.24957909,1.24601469,,0.96537032,0.5461188,0.94854552,,1.19182734,1.02538636,0.81224726
,0.88136148,1.48539283,1.03046331,,0.97909411,0.57832153,0.86256565,,1.21645362,1.03643282,0.92149816
,1.16453645,0.58921697,0.97702605,,1.28212057,0.66898054,1.18874876,,1.58648078,1.26758371,1.23461306
,1.31861183,1.29413748,1.07540962,,1.46438474,0.63402475,1.55818143,,1.17909081,1.05155687,1.16497133
,1.15415507,0.82835534,1.00519724,,0.54442263,0.54112301,0.89511962,,0.99831575,1.15182894,0.972178
,1.46450563,1.14489224,0.8580242,,0.65738329,0.83468812,0.90072518,,0.89849552,1.08006836,1.267365
,1.19036932,1.00232407,1.08834182,,0.96837895,0.69721709,0.84287902,,1.32155519,1.1797615,0.6427517
,1.24168946,1.12154783,0.94231563,,0.75313516,0.81089276,1.07595004,,1.66185536,1.43519004,1.07585229
,1.30779457,1.05348708,0.94963008,,0.78869058,0.51433326,0.86858788,,1.00367323,1.25572365,1.21091784
,0.72481371,0.9035511,0.95632089,,1.49324252,0.75036477,1.16481921,,1.50433269,1.10160403,0.77786149
,0.83419557,1.26417813,0.80216146,,0.93028444,0.72285301,1.59954974,,1.12653697,1.5181871,0.83802789
,1.28891474,1.70792491,0.98045091,,1.38651829,0.70136514,1.0444925,,1.6054669,1.23103726,0.99255448
,1.00833091,0.96134105,0.88805659,,0.81148529,0.67624262,0.89617895,,1.16029814,1.17734037,0.6176647
,1.26464368,0.99135491,0.92542301,,1.43934803,0.5918602,1.3036633,,0.67419075,1.3686041,0.59341509
,1.11945931,1.82274281,0.85861292,,0.82575549,0.66733698,1.09503954,,1.16390054,0.95436279,0.98383568
,1.07343417,2.01135768,0.99386326,,0.95303999,0.7385547,1.08024144,,1.95668698,1.17901448,1.54492253
,1.06000945,1.23851989,0.8877733,,1.23075486,1.02965994,1.13437302,,1.33397931,1.28439408,1.20159981
,1.66047709,0.87988965,0.69196107,,1.55503007,0.75489594,1.38297299,,1.47994327,1.05125565,1.14230561
,1.15817021,0.84204244,1.15645491,,0.7261643,0.59627954,1.4292818,,1.16116025,1.0110192,0.68070909
,1.02757417,1.38093014,1.05293743,,0.91811102,0.62084819,1.84322487,,1.16245343,0.80839649,0.7993655
,1.12631042,0.85531776,1.02853926,,0.90863344,1.11503415,1.18104426,,0.94541823,1.07294247,0.86134152
,1.0949141,1.1278787,0.61421381,,0.70799043,0.89639213,0.5639448,,0.98000265,0.81443181,1.40852805
,1.28643273,1.69871801,0.84352397,,0.86440358,0.81561781,0.64913982,,1.47242617,1.02202461,0.75399002
,1.41344242,1.35868216,0.71439282,,1.07225796,0.87912751,1.15582235,,1.62211637,1.42289865,1.70159545
,1.13018977,1.10361353,0.50322862,,1.46182427,0.86221559,0.58920532,,1.18902494,1.84733633,0.82686888
,1.26875673,0.84083564,1.07649726,,1.29902648,0.89654231,0.60733013,,1.72667978,1.40677783,0.87488654
,1.07288026,1.06132455,0.80729833,,1.16577218,0.74356668,0.96793915,,1.51786634,0.77889301,1.0576486
,0.71344279,0.66714174,0.53236565,,1.58267732,0.74387616,0.52072468,,0.47144475,1.32073483,1.01475948
,1.48659429,1.15954062,0.53041301,,1.19926226,0.98794446,0.47639287,,0.91962282,1.2464421,1.03013598
,1.20032233,1.15380245,0.64888209,,0.89669807,0.94953203,0.91012281,,0.6048469,1.32614988,0.96514381
,0.87468686,1.17728937,0.58467233,,1.01268704,0.86780403,0.63840509,,1.0646331,1.33343055,0.91444119
,1.59537071,1.09663265,0.66017489,,0.5288191,0.79178087,0.70190832,,0.74491106,1.44044903,1.2823998
,1.2110533,1.41173017,0.91036928,,0.74360529,0.88057493,0.630178,,0.52467616,0.93229448,1.38066861
,1.04705639,1.13013412,0.64455225,,1.03509548,0.85935504,0.65085225,,0.64545335,1.40605094,1.32404575
,1.31844078,1.4932444,0.69765911,,0.58212186,0.92161409,0.52397445,,0.772988,1.00113711,1.43366731
,0.94792774,1.24029544,0.90065877,,0.527431,0.99714138,1.12642712,,0.80281814,1.20780777,0.97420067
,0.96765329,0.88753534,0.69263817,,0.9116994,1.0244976,0.60456607,,1.24528155,1.34410958,1.60863087
,1.29222078,0.78578879,0.57947418,,1.08944489,1.26277456,0.66534077,,0.99864654,1.58295954,1.28398647
,0.80585897,1.48021443,0.58455347,,0.69610497,0.9563976,0.58807731,,0.73799294,1.22647958,1.17911266
,0.81900314,1.14737936,0.96340142,,0.83791698,1.0929758,0.83202535,,0.97785064,1.18530935,0.98736105
,1.11678043,1.76811146,0.98781208,,1.25980365,1.26976334,0.57868673,,0.67906197,1.66871019,1.34575458
,1.08203106,1.2091227,0.9633788,,1.38556762,1.43296306,0.55836529,,1.41092889,1.68865826,0.79457766
,1.32828542,1.62088458,0.80885372,,0.71391222,0.75608391,0.59623775,,0.78030419,0.51210429,1.06232884
,0.83813054,1.04946617,1.02555888,,1.60845803,0.53610881,0.98854402,,0.86807974,0.75082881,1.54204818
,0.97093346,1.1336499,1.22818322,,0.83457346,0.53232082,0.75856179,,0.81639588,0.50788604,1.02154912
,1.05510403,0.85694128,0.77383097,,0.86564511,0.60544354,1.13388948,,1.34231369,0.45911436,1.51520239
,1.59819949,0.49998202,1.07423423,,0.9707012,0.56356233,0.77685669,,1.06194569,0.49931549,1.92966729
